registered_company_name,website,mom_brand_url,public_profile_url
BLOCK DESIGN,https://blockdesign.co,https://mom.maison-objet.com/en/brand/21098/block-design,https://www.maison-objet.com/en/paris/exhibitors/block-design-gift-play
ATELIER SUSPENDU DESIGN,,https://mom.maison-objet.com/en/brand/24742/atelier-suspendu-design,https://www.maison-objet.com/en/paris/exhibitors/atelier-suspendu-design-gift-play
EZPELETA / GOTTA,https://ezpeletaparaguas.com/,https://mom.maison-objet.com/en/brand/24248/ezpeleta-gotta,https://www.maison-objet.com/en/paris/exhibitors/ezpeleta-gotta-gift-play
LA COQUE FRANÇAISE,https://www.lacoquefrancaise.com/,https://mom.maison-objet.com/en/brand/12678/la-coque-francaise,https://www.maison-objet.com/en/paris/exhibitors/la-coque-francaise-gift-play
SOCTOPUS,https://socktopus.com,https://mom.maison-objet.com/en/brand/25356/soctopus,https://www.maison-objet.com/en/paris/exhibitors/soctopus-gift-play
AOC,,https://mom.maison-objet.com/en/brand/16754/aoc,https://www.maison-objet.com/en/paris/exhibitors/aoc-gift-play
INTELLIGENT CHANGE,,https://mom.maison-objet.com/en/brand/21253/intelligent-change,https://www.maison-objet.com/en/paris/exhibitors/intelligent-change-gift-play
BONJOUR LITTLE,https://bonjourlittle.com/fr/,https://mom.maison-objet.com/en/brand/13120/bonjour-little,https://www.maison-objet.com/en/paris/exhibitors/bonjour-little-gift-play
MORPHÉE,https://www.morphee.co/,https://mom.maison-objet.com/en/brand/15676/morphee,https://www.maison-objet.com/en/paris/exhibitors/morphee-gift-play
HEMISFERIUM,http://www.hemisferium.net,https://mom.maison-objet.com/en/brand/3705/hemisferium,https://www.maison-objet.com/en/paris/exhibitors/hemisferium-gift-play
APAN PACKAGING,https://www.apan-packaging.fr,https://mom.maison-objet.com/en/brand/17631/apan-packaging,https://www.maison-objet.com/en/paris/exhibitors/apan-packaging-gift-play
TOYBOX DISTRIBUTION,https://www.toybox-distribution.com/,https://mom.maison-objet.com/en/brand/24184/toybox-distribution,https://www.maison-objet.com/en/paris/exhibitors/toybox-distribution-gift-play
WALLEAF,http://www.walleaf.com,https://mom.maison-objet.com/en/brand/21237/walleaf,https://www.maison-objet.com/en/paris/exhibitors/walleaf-gift-play
ARA CREATIVE,http://www.ara-creative.com,https://mom.maison-objet.com/en/brand/18424/ara-creative,https://www.maison-objet.com/en/paris/exhibitors/ara-creative-gift-play
DJECO,http://www.djeco.com,https://mom.maison-objet.com/en/brand/337/djeco,https://www.maison-objet.com/en/paris/exhibitors/djeco-gift-play
TARATATA BIJOUX,https://www.taratatabijoux.com,https://mom.maison-objet.com/en/brand/22796/taratata-bijoux,https://www.maison-objet.com/en/paris/exhibitors/taratata-bijoux-fashion-accessories
MERIPPA,http://merippa.com,https://mom.maison-objet.com/en/brand/15279/merippa,https://www.maison-objet.com/en/paris/exhibitors/merippa-fashion-accessories
PEPIN,https://pepinplantcare.com/,https://mom.maison-objet.com/en/brand/16599/pepin,https://www.maison-objet.com/en/paris/exhibitors/pepin-gift-play
MONSIEUR CHARLI,https://www.monsieur-charli.fr/,https://mom.maison-objet.com/en/brand/10985/monsieur-charli,https://www.maison-objet.com/en/paris/exhibitors/monsieur-charli-fashion-accessories
PLEGO,https://plego.art/,https://mom.maison-objet.com/en/brand/13128/plego,https://www.maison-objet.com/en/paris/exhibitors/plego-gift-play
ABINGPLUS,https://abingplus.maison,https://mom.maison-objet.com/en/brand/1495/abingplus,https://www.maison-objet.com/en/paris/exhibitors/abingplus-gift-play
BREPOLS NV,http://www.de-kempen.com,https://mom.maison-objet.com/en/brand/23959/brepols-nv,https://www.maison-objet.com/en/paris/exhibitors/brepols-nv-gift-play
SENTEURS DE FRANCE,https://www.senteursdefrance.fr/,https://mom.maison-objet.com/en/brand/7924/senteurs-de-france,https://www.maison-objet.com/en/paris/exhibitors/senteurs-de-france-gift-play
ATELIER J.FB FRANCE,http://www.atelier-jfb.fr,https://mom.maison-objet.com/en/brand/22773/atelier-j-fb-france,https://www.maison-objet.com/en/paris/exhibitors/atelier-j-fb-france-fashion-accessories
LA MOLLLA,http://www.lamollla.com,https://mom.maison-objet.com/en/brand/13401/la-mollla-bijoux,https://www.maison-objet.com/en/paris/exhibitors/la-mollla-fashion-accessories
SUNRILIFE,http://www.sunrilife.com,https://mom.maison-objet.com/en/brand/24738/sunrilife,https://www.maison-objet.com/en/paris/exhibitors/sunrilife-gift-play
HELIO FERRETTI,https://www.helioferretti.com,https://mom.maison-objet.com/en/brand/18282/helio-ferretti,https://www.maison-objet.com/en/paris/exhibitors/helio-ferretti-gift-play
WARREN & LAETITIA,https://www.warrenetlaetitia.fr,https://mom.maison-objet.com/en/brand/16779/warren-laetitia,https://www.maison-objet.com/en/paris/exhibitors/warren-laetitia-gift-play
THE WOW EFFECT COMPANY,,https://mom.maison-objet.com/en/brand/16619/the-wow-effect-company,https://www.maison-objet.com/en/paris/exhibitors/the-wow-effect-company-gift-play
LEGATORIA LA CARTA,https://www.legatorialacarta.com,https://mom.maison-objet.com/en/brand/3632/legatoria-la-carta,https://www.maison-objet.com/en/paris/exhibitors/legatoria-la-carta-gift-play
OHH DEER,,https://mom.maison-objet.com/en/brand/16591/ohh-deer,https://www.maison-objet.com/en/paris/exhibitors/ohh-deer-gift-play
CARTES D ART,http://www.cartesdart.fr,https://mom.maison-objet.com/en/brand/348/cartesdart,https://www.maison-objet.com/en/paris/exhibitors/cartes-d-art-gift-play
MIMI'S GLOW ACCESSORIES,https://mimisglow.com/,https://mom.maison-objet.com/en/brand/24736/mimi-s-glow-accessories,https://www.maison-objet.com/en/paris/exhibitors/mimi-s-glow-accessories-fashion-accessories
BELLE LURETTE GMBH,http://www.blmusicboxes.com,https://mom.maison-objet.com/en/brand/18622/belle-lurette-gmbh,https://www.maison-objet.com/en/paris/exhibitors/belle-lurette-gmbh-gift-play
ORBITKEY,http://www.orbitkey.com,https://mom.maison-objet.com/en/brand/8170/orbitkey,https://www.maison-objet.com/en/paris/exhibitors/orbitkey-gift-play
COSYNÉVÉ,https://cosyneve.com,https://mom.maison-objet.com/en/brand/20971/cosyneve,https://www.maison-objet.com/en/paris/exhibitors/cosyneve-gift-play
THEOPHILE BERTHON,https://www.theophile-berthon.com/categorie-produit/collections-deco/plante-immergee-herbarium/,https://mom.maison-objet.com/en/brand/21992/theophile-berthon,https://www.maison-objet.com/en/paris/exhibitors/theophile-berthon-gift-play
LA PETITE CENTRALE,http://www.lapetitecentrale.com,https://mom.maison-objet.com/en/brand/14816/la-petite-centrale,https://www.maison-objet.com/en/paris/exhibitors/la-petite-centrale-gift-play
BJÄSTE,https://www.bjaste.com,https://mom.maison-objet.com/en/brand/24733/bjaste,https://www.maison-objet.com/en/paris/exhibitors/bjaste-fashion-accessories
SALAM ÉDITIONS,,https://mom.maison-objet.com/en/brand/24732/salam-editions,https://www.maison-objet.com/en/paris/exhibitors/salam-editions-gift-play
KIDYWOLF,http://www.kidywolf.com,https://mom.maison-objet.com/en/brand/12186/kidywolf,https://www.maison-objet.com/en/paris/exhibitors/kidywolf-gift-play
PEPIN PRESS B.V.,http://www.pepinpress.com,https://mom.maison-objet.com/en/brand/14688/pepin-press-b-v,https://www.maison-objet.com/en/paris/exhibitors/pepin-press-b-v-gift-play
LEGAMI MILANO,https://www.legami.com/en_en/,https://mom.maison-objet.com/en/brand/10825/legami-milano,https://www.maison-objet.com/en/paris/exhibitors/legami-milano-gift-play
TROVELORE,http://www.trovelore.com,https://mom.maison-objet.com/en/brand/7950/trovelore,https://www.maison-objet.com/en/paris/exhibitors/trovelore-fashion-accessories
ESTIA HOME ART SA,http://www.estiahomeart.gr,https://mom.maison-objet.com/en/brand/20206/estia-home-art-sa,https://www.maison-objet.com/en/paris/exhibitors/estia-home-art-sa-gift-play
MAILEG,http://www.maileg.dk,https://mom.maison-objet.com/en/brand/971/maileg,https://www.maison-objet.com/en/paris/exhibitors/maileg-gift-play
KIPLAY VINTAGE,,https://mom.maison-objet.com/en/brand/22137/kiplay-vintage,https://www.maison-objet.com/en/paris/exhibitors/kiplay-vintage-fashion-accessories
SESSILE,https://www.sessile.co/fr/,https://mom.maison-objet.com/en/brand/24730/sessile,https://www.maison-objet.com/en/paris/exhibitors/sessile-fashion-accessories
MELIA GAMES / CROWN & TIGER,http://www.meliagames.com,https://mom.maison-objet.com/en/brand/23009/melia-games-crown-tiger,https://www.maison-objet.com/en/paris/exhibitors/melia-games-crown-tiger-gift-play
BAZAR ATELIER SABLON,https://www.bazarateliersablon.com/,https://mom.maison-objet.com/en/brand/21376/bazar-atelier-sablon,https://www.maison-objet.com/en/paris/exhibitors/bazar-atelier-sablon-fashion-accessories
BB&CO,http://www.bbandco.fr,https://mom.maison-objet.com/en/brand/8495/bb-co,https://www.maison-objet.com/en/paris/exhibitors/bb-co-gift-play
PAN PRODUCTO BÁSICO,http://PANPRODUCTOBASICO.COM,https://mom.maison-objet.com/en/brand/23358/p-a-n-producto-basico-s-l,https://www.maison-objet.com/en/paris/exhibitors/pan-producto-basico-fashion-accessories
APACHES COLLECTIONS,https://apaches-collections.fr/,https://mom.maison-objet.com/en/brand/24323/apaches,https://www.maison-objet.com/en/paris/exhibitors/apaches-collections-fashion-accessories
"MY BOB, USE YOUR HEAD!",https://my-bob-retailer.myshopify,https://mom.maison-objet.com/en/brand/12792/my-bob-use-your-head,https://www.maison-objet.com/en/paris/exhibitors/my-bob-use-your-head-fashion-accessories
ZANIMIZ,https://www.zanimiz.com/,https://mom.maison-objet.com/en/brand/24729/zanimiz,https://www.maison-objet.com/en/paris/exhibitors/zanimiz-gift-play
VCL CORP,,https://mom.maison-objet.com/en/brand/22263/vcl-corp,https://www.maison-objet.com/en/paris/exhibitors/vcl-corp-gift-play
HARDICRAFT,http://www.hardicraft.com,https://mom.maison-objet.com/en/brand/24728/hardicraft,https://www.maison-objet.com/en/paris/exhibitors/hardicraft-gift-play
YOOBIE LTD (BESITOS),,https://mom.maison-objet.com/en/brand/21076/yoobie-ltd-besitos-one-love,https://www.maison-objet.com/en/paris/exhibitors/yoobie-ltd-besitos-gift-play
KERZON,http://www.kerzon.paris,https://mom.maison-objet.com/en/brand/1498/kerzon,https://www.maison-objet.com/en/paris/exhibitors/kerzon-wellness-beauty
TONIES® FRANCE,,https://mom.maison-objet.com/en/brand/22927/tonies-france,https://www.maison-objet.com/en/paris/exhibitors/tonies-france-gift-play
LES PETITES DATES,http://www.lespetitesdates.com,https://mom.maison-objet.com/en/brand/16379/les-petites-dates,https://www.maison-objet.com/en/paris/exhibitors/les-petites-dates-gift-play
HERCULE STUDIO,http://hercule-studio.com,https://mom.maison-objet.com/en/brand/19163/hercule-studio,https://www.maison-objet.com/en/paris/exhibitors/hercule-studio-wellness-beauty
BOOKBINDERS DESIGN,http://www.bookbindersdesign.se,https://mom.maison-objet.com/en/brand/21798/bookbinders-design,https://www.maison-objet.com/en/paris/exhibitors/bookbinders-design-gift-play
GLLU,https://gllu.fr/,https://mom.maison-objet.com/en/brand/16290/gllu,https://www.maison-objet.com/en/paris/exhibitors/gllu-gift-play
POULE PARTY,https://www.poule.party/,https://mom.maison-objet.com/en/brand/21948/poule-party,https://www.maison-objet.com/en/paris/exhibitors/poule-party-fashion-accessories
CHOU²,https://chouaucarre.com/,https://mom.maison-objet.com/en/brand/24471/chou,https://www.maison-objet.com/en/paris/exhibitors/chou-fashion-accessories
MOISMONT,http://www.moismont.com,https://mom.maison-objet.com/en/brand/3595/moismont,https://www.maison-objet.com/en/paris/exhibitors/moismont-fashion-accessories
DOUDOU ET COMPAGNIE HISTOIRE D'OURS,,https://mom.maison-objet.com/en/brand/19748/doudou-et-compagnie-mailou,https://www.maison-objet.com/en/paris/exhibitors/doudou-et-compagnie-histoire-d-ours-gift-play
MARK S EUROPE,https://marksonline.eu/fr/,https://mom.maison-objet.com/en/brand/981/mark-s-europe,https://www.maison-objet.com/en/paris/exhibitors/mark-s-europe-gift-play
MOB - DESIGNED FOR BIG KIDS,,https://mom.maison-objet.com/en/brand/22980/mob-active-ton-monde,https://www.maison-objet.com/en/paris/exhibitors/mob-designed-for-big-kids-gift-play
OHLALA MIRANDA,https://ohlala-miranda.com/,https://mom.maison-objet.com/en/brand/25209/ohlala-miranda,https://www.maison-objet.com/en/paris/exhibitors/ohlala-miranda-gift-play
ALASKAN MAKER,http://www.alaskanmaker.fr,https://mom.maison-objet.com/en/brand/7750/alaskan-maker,https://www.maison-objet.com/en/paris/exhibitors/alaskan-maker-gift-play
GLOBAL AFFAIRS,http://www.globalaffairs.nl,https://mom.maison-objet.com/en/brand/8543/global-affairs,https://www.maison-objet.com/en/paris/exhibitors/global-affairs-gift-play
AZERIA BIJOUX,http://www.azeria.fr,https://mom.maison-objet.com/en/brand/19225/azeria-bijoux,https://www.maison-objet.com/en/paris/exhibitors/azeria-bijoux-fashion-accessories
L'EXPRESSIONIST,https://lexpressionist.com,https://mom.maison-objet.com/en/brand/23288/l-expressionist,https://www.maison-objet.com/en/paris/exhibitors/l-expressionist-gift-play
GARZINI,http://www.garzini.com,https://mom.maison-objet.com/en/brand/7823/garzini,https://www.maison-objet.com/en/paris/exhibitors/garzini-gift-play
SUI AVA APS,,https://mom.maison-objet.com/en/brand/23958/sui-ava-aps,https://www.maison-objet.com/en/paris/exhibitors/sui-ava-aps-fashion-accessories
MACON & LESQUOY,http://www.maconetlesquoy.com,https://mom.maison-objet.com/en/brand/1103/macon-lesquoy,https://www.maison-objet.com/en/paris/exhibitors/macon-lesquoy-fashion-accessories
PROTOCOL,http://www.webprotocol.com,https://mom.maison-objet.com/en/brand/3882/protocol,https://www.maison-objet.com/en/paris/exhibitors/protocol-gift-play
POUSSIERE DES RUES,http://www.poussieredesrues.fr,https://mom.maison-objet.com/en/brand/14731/poussiere-des-rues,https://www.maison-objet.com/en/paris/exhibitors/poussiere-des-rues-gift-play
CROLL & DENECKE GMBH,http://www.crolldenecke.com,https://mom.maison-objet.com/en/brand/4991/croll-denecke-gmbh,https://www.maison-objet.com/en/paris/exhibitors/croll-denecke-gmbh-wellness-beauty
LIGHT ME UP,,https://mom.maison-objet.com/en/brand/22886/light-me-up,https://www.maison-objet.com/en/paris/exhibitors/light-me-up-gift-play
AUX BAINS FRANCAIS,https://www.auxbainsfrancais.com,https://mom.maison-objet.com/en/brand/24036/aux-bains-francais,https://www.maison-objet.com/en/paris/exhibitors/aux-bains-francais-fashion-accessories
COSMÉTIQUES DE QUIBERON,https://www.cosmetiquesdequiberon.fr,https://mom.maison-objet.com/en/brand/24203/cosmetiques-de-quiberon,https://www.maison-objet.com/en/paris/exhibitors/cosmetiques-de-quiberon-wellness-beauty
PLAY&GO,http://www.playandgo.com,https://mom.maison-objet.com/en/brand/1638/play-go,https://www.maison-objet.com/en/paris/exhibitors/play-go-gift-play
LAVAL 1878,https://www.laval-europe.com/,https://mom.maison-objet.com/en/brand/23072/laval-1878,https://www.maison-objet.com/en/paris/exhibitors/laval-1878-gift-play
PEACE OF MIND .925 LTD,,https://mom.maison-objet.com/en/brand/24716/peace-of-mind-925-ltd,https://www.maison-objet.com/en/paris/exhibitors/peace-of-mind-925-ltd-fashion-accessories
DIE BLECHFABRIK,http://www.blechfabrik.de,https://mom.maison-objet.com/en/brand/1048/blechfabrik,https://www.maison-objet.com/en/paris/exhibitors/die-blechfabrik-gift-play
SOSOL AND SEA,https://www.sosolandsea.com/,https://mom.maison-objet.com/en/brand/23224/sosol-and-sea,https://www.maison-objet.com/en/paris/exhibitors/sosol-and-sea-fashion-accessories
JOLLEIN,http://www.jollein.com,https://mom.maison-objet.com/en/brand/15678/jollein,https://www.maison-objet.com/en/paris/exhibitors/jollein-gift-play
MC ALSON,http://www.mcalson.com,https://mom.maison-objet.com/en/brand/2654/mcalson,https://www.maison-objet.com/en/paris/exhibitors/mc-alson-fashion-accessories
ILEX STUDIO,http://www.ilexstudio.com,https://mom.maison-objet.com/en/brand/12348/ilex-studio,https://www.maison-objet.com/en/paris/exhibitors/ilex-studio-gift-play
BAZAR BUM BUM BCN,http://www.bazarbumbum.com,https://mom.maison-objet.com/en/brand/23789/bazar-bum-bum,https://www.maison-objet.com/en/paris/exhibitors/bazar-bum-bum-bcn-fashion-accessories
GUANABANA HANDMADE,http://www.guanabana.es,https://mom.maison-objet.com/en/brand/121/guanabana-handmade,https://www.maison-objet.com/en/paris/exhibitors/guanabana-handmade-fashion-accessories
MADE BY FRESSKO,https://madebyfressko.com/,https://mom.maison-objet.com/en/brand/22992/made-by-fressko,https://www.maison-objet.com/en/paris/exhibitors/made-by-fressko-gift-play
WALL EDITIONS,http://www.walleditions.com,https://mom.maison-objet.com/en/brand/10326/wall-editions,https://www.maison-objet.com/en/paris/exhibitors/wall-editions-gift-play
THE CRAFTSHOP VIENNA,http://www.thecraftshop.at,https://mom.maison-objet.com/en/brand/18539/the-craftshop-vienna,https://www.maison-objet.com/en/paris/exhibitors/the-craftshop-vienna-fashion-accessories
KELYS,http://www.mykelys.com,https://mom.maison-objet.com/en/brand/10477/kelys,https://www.maison-objet.com/en/paris/exhibitors/kelys-gift-play
MAISON JOLIETTE,http://www.maisonjoliette.fr,https://mom.maison-objet.com/en/brand/18885/maison-joliette,https://www.maison-objet.com/en/paris/exhibitors/maison-joliette-gift-play
KUBBICK,http://www.kubbick.com,https://mom.maison-objet.com/en/brand/1639/kubbick,https://www.maison-objet.com/en/paris/exhibitors/kubbick-gift-play
KIDP,http://eng.kidp,https://mom.maison-objet.com/en/brand/22977/design-korea-2026,https://www.maison-objet.com/en/paris/exhibitors/kidp-gift-play
INUWET,http://www.inuwet.com/,https://mom.maison-objet.com/en/brand/7965/inuwet,https://www.maison-objet.com/en/paris/exhibitors/inuwet-gift-play
RAS BIJOUX,http://www.ras.es,https://mom.maison-objet.com/en/brand/16851/ras-bijoux,https://www.maison-objet.com/en/paris/exhibitors/ras-bijoux-fashion-accessories
PAPIER D'ARMÉNIE,https://linktr.ee/lmg_distribution,https://mom.maison-objet.com/en/brand/25354/papier-d-armenie,https://www.maison-objet.com/en/paris/exhibitors/papier-d-armenie-gift-play
LE MAGASIN GÉNÉRAL DISTRIBUTION,https://linktr.ee/lmg_distribution,https://mom.maison-objet.com/en/brand/21894/le-magasin-general-distribution,https://www.maison-objet.com/en/paris/exhibitors/le-magasin-general-distribution-gift-play
MOULIN ROTY,https://www.moulinroty.com/fr/,https://mom.maison-objet.com/en/brand/20/moulin-roty,https://www.maison-objet.com/en/paris/exhibitors/moulin-roty-gift-play
STEMPELS ET CO,https://www.stempelsetco.fr,https://mom.maison-objet.com/en/brand/14700/stempels-et-co,https://www.maison-objet.com/en/paris/exhibitors/stempels-et-co-gift-play
WEAVES & BLENDS,http://www.weavesandblends.com,https://mom.maison-objet.com/en/brand/164/weaves-blends,https://www.maison-objet.com/en/paris/exhibitors/weaves-blends-fashion-accessories
DESIGNWORKS COLLECTIVE,https://b2b.designworkscollective,https://mom.maison-objet.com/en/brand/15645/designworks-collective,https://www.maison-objet.com/en/paris/exhibitors/designworks-collective-gift-play
"MAIN PAPER, S.L.",https://mainpaper.com/,https://mom.maison-objet.com/en/brand/19443/main-paper-s-l,https://www.maison-objet.com/en/paris/exhibitors/main-paper-s-l-gift-play
PENELOPE,https://penelope-lifestyle.com/,https://mom.maison-objet.com/en/brand/24712/penelope,https://www.maison-objet.com/en/paris/exhibitors/penelope-fashion-accessories
COFIN PARIS,http://www.cofinparis.com,https://mom.maison-objet.com/en/brand/23285/cofin-paris,https://www.maison-objet.com/en/paris/exhibitors/cofin-paris-fashion-accessories
TERRE D'OC,http://www.terredoc.com,https://mom.maison-objet.com/en/brand/14914/terre-d-oc,https://www.maison-objet.com/en/paris/exhibitors/terre-d-oc-wellness-beauty
BAUBELS,http://www.baubels.com,https://mom.maison-objet.com/en/brand/10061/baubels,https://www.maison-objet.com/en/paris/exhibitors/baubels-gift-play
CABINET MODE THERAPIE,,https://mom.maison-objet.com/en/brand/20383/cabinet-mode-therapie,https://www.maison-objet.com/en/paris/exhibitors/cabinet-mode-therapie-gift-play
VISMAYA,https://www.vismayacollection.com,https://mom.maison-objet.com/en/brand/12846/vismaya-inc,https://www.maison-objet.com/en/paris/exhibitors/vismaya-fashion-accessories
HOP SOCKS & BAGS,http://www.hopsocks.com,https://mom.maison-objet.com/en/brand/10387/hop-socks-bags,https://www.maison-objet.com/en/paris/exhibitors/hop-socks-bags-fashion-accessories
LITCHI,https://fr.ankorstore,https://mom.maison-objet.com/en/brand/759/litchi,https://www.maison-objet.com/en/paris/exhibitors/litchi-fashion-accessories
MERVEILLES DU MONDE BIJOUX,http://www.merveillesdumonde.fr,https://mom.maison-objet.com/en/brand/14953/merveilles-du-monde-bijoux,https://www.maison-objet.com/en/paris/exhibitors/merveilles-du-monde-bijoux-fashion-accessories
ENESCO FRANCE,https://www.enescofrance.com/,https://mom.maison-objet.com/en/brand/23500/enesco-france,https://www.maison-objet.com/en/paris/exhibitors/enesco-france-gift-play
ALL THE WAYS TO SAY,https://allthewaystosay.com/,https://mom.maison-objet.com/en/brand/8781/all-the-ways-to-say,https://www.maison-objet.com/en/paris/exhibitors/all-the-ways-to-say-gift-play
LOOPLABB.,http://www.looplabb.com,https://mom.maison-objet.com/en/brand/23289/looplabb,https://www.maison-objet.com/en/paris/exhibitors/looplabb-gift-play
AVENTURA ÉDITIONS,https://www.aventura-editions.com,https://mom.maison-objet.com/en/brand/15582/aventura-editions,https://www.maison-objet.com/en/paris/exhibitors/aventura-editions-gift-play
PALAS,https://eu.fancypalas,https://mom.maison-objet.com/en/brand/19146/palas,https://www.maison-objet.com/en/paris/exhibitors/palas-fashion-accessories
SENZ,http://www.senz.com,https://mom.maison-objet.com/en/brand/20215/senz,https://www.maison-objet.com/en/paris/exhibitors/senz-gift-play
FLAMINGUEO,,https://mom.maison-objet.com/en/brand/17077/flamingueo,https://www.maison-objet.com/en/paris/exhibitors/flamingueo-gift-play
MAMELOU BV,https://mamelou.shop/shop/nl/,https://mom.maison-objet.com/en/brand/15069/mamelou-bv,https://www.maison-objet.com/en/paris/exhibitors/mamelou-bv-gift-play
LA PETITE EPICERIE,https://pro.la,https://mom.maison-objet.com/en/brand/6567/la-petite-epicerie,https://www.maison-objet.com/en/paris/exhibitors/la-petite-epicerie-gift-play
TABIO - JAPAN -,https://www.tabio.fr,https://mom.maison-objet.com/en/brand/24709/tabio-japan,https://www.maison-objet.com/en/paris/exhibitors/tabio-japan-fashion-accessories
QUARTIER LIBRE PAPIER,https://www.quartierlibrepapier.com,https://mom.maison-objet.com/en/brand/11323/quartier-libre-papier,https://www.maison-objet.com/en/paris/exhibitors/quartier-libre-papier-gift-play
DONKEY,https://donkey-products.com,https://mom.maison-objet.com/en/brand/20094/donkey-products-gmbh-co-kg,https://www.maison-objet.com/en/paris/exhibitors/donkey-gift-play
ALEX MAX,https://www.alexmax.net/,https://mom.maison-objet.com/en/brand/23066/alex-max,https://www.maison-objet.com/en/paris/exhibitors/alex-max-fashion-accessories
ZEN ETHIC *,https://zenethic.com/en/pages/pages/nos-valeurs,https://mom.maison-objet.com/en/brand/598/zen-ethic,https://www.maison-objet.com/en/paris/exhibitors/zen-ethic-fashion-accessories
MAISON BROUSSAUD,http://maisonbroussaud.fr,https://mom.maison-objet.com/en/brand/18670/maison-broussaud,https://www.maison-objet.com/en/paris/exhibitors/maison-broussaud-fashion-accessories
OGON DESIGN,https://www.ogondesign.com/,https://mom.maison-objet.com/en/brand/16702/ogon-design,https://www.maison-objet.com/en/paris/exhibitors/ogon-design-gift-play
MUSH COMPOSITES,http://www.mushcomposites.com,https://mom.maison-objet.com/en/brand/25248/mush-composites,https://www.maison-objet.com/en/paris/exhibitors/mush-composites-gift-play
TALENT THAI & MORE,,https://mom.maison-objet.com/en/brand/24708/talent-thai-more,https://www.maison-objet.com/en/paris/exhibitors/talent-thai-more-gift-play
MUJAJUMA,http://www.mujajuma.com,https://mom.maison-objet.com/en/brand/12503/muja-juma,https://www.maison-objet.com/en/paris/exhibitors/mujajuma-fashion-accessories
ANTAN CREATIONS,,https://mom.maison-objet.com/en/brand/23035/antan-creations,https://www.maison-objet.com/en/paris/exhibitors/antan-creations-fashion-accessories
BITTEN,http://www.bitten-design.com,https://mom.maison-objet.com/en/brand/5874/bitten,https://www.maison-objet.com/en/paris/exhibitors/bitten-gift-play
SACASALADES BY ARMINE,http://sacasalades.com/,https://mom.maison-objet.com/en/brand/3732/sacasalades-by-armine,https://www.maison-objet.com/en/paris/exhibitors/sacasalades-by-armine-gift-play
LES PETITES HIRONDELLES,http://www.les-petites-hirondelle.com,https://mom.maison-objet.com/en/brand/14712/les-petites-hirondelles,https://www.maison-objet.com/en/paris/exhibitors/les-petites-hirondelles-gift-play
KNA PLUS,https://knaplus.com,https://mom.maison-objet.com/en/brand/13599/kna-plus,https://www.maison-objet.com/en/paris/exhibitors/kna-plus-fashion-accessories
PASCALE EDITIONS,http://www.pascale-editions.com,https://mom.maison-objet.com/en/brand/5145/pascale-editions,https://www.maison-objet.com/en/paris/exhibitors/pascale-editions-gift-play
MILHE ET AVONS,http://www.milheetavons.com,https://mom.maison-objet.com/en/brand/334/milhe-et-avons,https://www.maison-objet.com/en/paris/exhibitors/milhe-et-avons-gift-play
LES PAS PETITS,,https://mom.maison-objet.com/en/brand/21895/les-pas-petits,https://www.maison-objet.com/en/paris/exhibitors/les-pas-petits-gift-play
ESCUYER,http://escuyer.com,https://mom.maison-objet.com/en/brand/10401/escuyer,https://www.maison-objet.com/en/paris/exhibitors/escuyer-fashion-accessories
LE SOU FRANÇAIS,http://www.lesoufrancais.fr,https://mom.maison-objet.com/en/brand/25362/le-sou-francais,https://www.maison-objet.com/en/paris/exhibitors/le-sou-francais-fashion-accessories
LES MOTS DOUX,http://www.lesmotsdoux.fr,https://mom.maison-objet.com/en/brand/7747/les-mots-doux,https://www.maison-objet.com/en/paris/exhibitors/les-mots-doux-fashion-accessories
BALVI,http://www.balvi.com,https://mom.maison-objet.com/en/brand/787/balvi,https://www.maison-objet.com/en/paris/exhibitors/balvi-gift-play
GREAT PRETENDERS,http://www.greatpretenders.ca,https://mom.maison-objet.com/en/brand/14792/great-pretenders,https://www.maison-objet.com/en/paris/exhibitors/great-pretenders-gift-play
LES BELLES VAGABONDES,http://www.lesbellesvagabondes.com,https://mom.maison-objet.com/en/brand/8707/les-belles-vagabondes,https://www.maison-objet.com/en/paris/exhibitors/les-belles-vagabondes-fashion-accessories
TIERRA ZEN,http://www.tierrazen.com,https://mom.maison-objet.com/en/brand/670/tierra-zen,https://www.maison-objet.com/en/paris/exhibitors/tierra-zen-wellness-beauty
RABARI,,https://mom.maison-objet.com/en/brand/22164/rabari,https://www.maison-objet.com/en/paris/exhibitors/rabari-fashion-accessories
FABIEN AJZENBERG PARIS,http://www.fabienajzenberg.com,https://mom.maison-objet.com/en/brand/7717/fabien-ajzenberg-paris,https://www.maison-objet.com/en/paris/exhibitors/fabien-ajzenberg-paris-fashion-accessories
SECRID,http://www.secrid.com,https://mom.maison-objet.com/en/brand/1291/secrid,https://www.maison-objet.com/en/paris/exhibitors/secrid-gift-play
GEVOLE,http://www.gevole.com,https://mom.maison-objet.com/en/brand/8665/gevole,https://www.maison-objet.com/en/paris/exhibitors/gevole-fashion-accessories
STUDIO LIA ETOILE,http://www.studioliaetoile.com,https://mom.maison-objet.com/en/brand/17849/studio-lia-etoile,https://www.maison-objet.com/en/paris/exhibitors/studio-lia-etoile-fashion-accessories
SUPERPETIT,http://www.superpetit.com,https://mom.maison-objet.com/en/brand/4126/superpetit,https://www.maison-objet.com/en/paris/exhibitors/superpetit-gift-play
